#typeclass	method	owner	kind	derived	arity
cats/Align#	cats/Align#align().	cats/Align#align().	Unary	false	2
cats/Align#	cats/Align#alignCombine().	cats/Align#alignCombine().	Unary	true	3
cats/Align#	cats/Align#alignMergeWith().	cats/Align#alignMergeWith().	Unary	true	3
cats/Align#	cats/Align#alignWith().	cats/Align#alignWith().	Unary	true	3
cats/Align#	cats/Align#functor().	cats/Align#functor().	Unary	false	0
cats/Align#	cats/Align#padZip().	cats/Align#padZip().	Unary	true	2
cats/Align#	cats/Align#padZipWith().	cats/Align#padZipWith().	Unary	true	3
cats/Align#	cats/Align#zipAll().	cats/Align#zipAll().	Unary	true	4
cats/Alternative#	cats/Alternative#compose().	cats/Applicative#compose().	Unary	true	1
cats/Alternative#	cats/Alternative#fromFoldable().	cats/Alternative#fromFoldable().	Unary	true	2
cats/Alternative#	cats/Alternative#fromIterableOnce().	cats/Alternative#fromIterableOnce().	Unary	true	1
cats/Alternative#	cats/Alternative#guard().	cats/Alternative#guard().	Unary	true	1
cats/Alternative#	cats/Alternative#separate(+1).	cats/Alternative#separate(+1).	Unary	true	3
cats/Alternative#	cats/Alternative#separateFoldable().	cats/Alternative#separateFoldable().	Unary	true	3
cats/Alternative#	cats/Alternative#unite(+1).	cats/Alternative#unite(+1).	Unary	true	3
cats/Alternative#	cats/Applicative#composeContravariantMonoidal().	cats/Applicative#composeContravariantMonoidal().	Unary	true	1
cats/Alternative#	cats/Applicative#map().	cats/Functor#map().	Unary	true	2
cats/Alternative#	cats/Applicative#pure().	cats/Applicative#pure().	Unary	true	1
cats/Alternative#	cats/Applicative#replicateA().	cats/Applicative#replicateA().	Unary	true	2
cats/Alternative#	cats/Applicative#replicateA_().	cats/Applicative#replicateA_().	Unary	true	2
cats/Alternative#	cats/Applicative#unit().	cats/InvariantMonoidal#unit().	Unary	true	0
cats/Alternative#	cats/Applicative#unlessA().	cats/Applicative#unlessA().	Unary	true	2
cats/Alternative#	cats/Applicative#whenA().	cats/Applicative#whenA().	Unary	true	2
cats/Alternative#	cats/Apply#*>().	cats/Apply#*>().	Unary	true	2
cats/Alternative#	cats/Apply#<*().	cats/Apply#<*().	Unary	true	2
cats/Alternative#	cats/Apply#<*>().	cats/Apply#<*>().	Unary	true	2
cats/Alternative#	cats/Apply#ap().	cats/Apply#ap().	Unary	true	2
cats/Alternative#	cats/Apply#ap2().	cats/Apply#ap2().	Unary	true	3
cats/Alternative#	cats/Apply#compose().	cats/Apply#compose().	Unary	true	1
cats/Alternative#	cats/Apply#followedBy().	cats/Apply#followedBy().	Unary	true	2
cats/Alternative#	cats/Apply#forEffect().	cats/Apply#forEffect().	Unary	true	2
cats/Alternative#	cats/Apply#ifA().	cats/Apply#ifA().	Unary	true	3
cats/Alternative#	cats/Apply#map2().	cats/Apply#map2().	Unary	true	3
cats/Alternative#	cats/Apply#map2Eval().	cats/Apply#map2Eval().	Unary	true	3
cats/Alternative#	cats/Apply#product().	cats/Semigroupal#product().	Unary	true	2
cats/Alternative#	cats/Apply#productL().	cats/Apply#productL().	Unary	true	2
cats/Alternative#	cats/Apply#productR().	cats/Apply#productR().	Unary	true	2
cats/Alternative#	cats/Functor#as().	cats/Functor#as().	Unary	true	2
cats/Alternative#	cats/Functor#compose().	cats/Functor#compose().	Unary	true	1
cats/Alternative#	cats/Functor#composeBifunctor().	cats/Functor#composeBifunctor().	Unary	true	1
cats/Alternative#	cats/Functor#composeContravariant().	cats/Invariant#composeContravariant().	Unary	true	1
cats/Alternative#	cats/Functor#fmap().	cats/Functor#fmap().	Unary	true	2
cats/Alternative#	cats/Functor#fproduct().	cats/Functor#fproduct().	Unary	true	2
cats/Alternative#	cats/Functor#fproductLeft().	cats/Functor#fproductLeft().	Unary	true	2
cats/Alternative#	cats/Functor#ifF().	cats/Functor#ifF().	Unary	true	3
cats/Alternative#	cats/Functor#imap().	cats/Invariant#imap().	Unary	true	3
cats/Alternative#	cats/Functor#lift().	cats/Functor#lift().	Unary	true	1
cats/Alternative#	cats/Functor#mapOrKeep().	cats/Functor#mapOrKeep().	Unary	true	2
cats/Alternative#	cats/Functor#tupleLeft().	cats/Functor#tupleLeft().	Unary	true	2
cats/Alternative#	cats/Functor#tupleRight().	cats/Functor#tupleRight().	Unary	true	2
cats/Alternative#	cats/Functor#unzip().	cats/Functor#unzip().	Unary	true	1
cats/Alternative#	cats/Functor#void().	cats/Functor#void().	Unary	true	1
cats/Alternative#	cats/Functor#widen().	cats/Functor#widen().	Unary	true	1
cats/Alternative#	cats/Invariant#compose().	cats/Invariant#compose().	Unary	true	1
cats/Alternative#	cats/Invariant#composeFunctor().	cats/Invariant#composeFunctor().	Unary	true	1
cats/Alternative#	cats/InvariantMonoidal#point().	cats/InvariantMonoidal#point().	Unary	true	1
cats/Alternative#	cats/InvariantSemigroupal#composeApply().	cats/InvariantSemigroupal#composeApply().	Unary	true	1
cats/Alternative#	cats/MonoidK#algebra().	cats/MonoidK#algebra().	Unary	true	0
cats/Alternative#	cats/MonoidK#combineAllK().	cats/MonoidK#combineAllK().	Unary	true	1
cats/Alternative#	cats/MonoidK#combineNK().	cats/SemigroupK#combineNK().	Unary	true	2
cats/Alternative#	cats/MonoidK#compose().	cats/MonoidK#compose().	Unary	true	0
cats/Alternative#	cats/MonoidK#empty().	cats/MonoidK#empty().	Unary	true	0
cats/Alternative#	cats/MonoidK#isEmpty().	cats/MonoidK#isEmpty().	Unary	true	2
cats/Alternative#	cats/MonoidK#reverse().	cats/MonoidK#reverse().	Unary	true	0
cats/Alternative#	cats/NonEmptyAlternative#appendK().	cats/NonEmptyAlternative#appendK().	Unary	true	2
cats/Alternative#	cats/NonEmptyAlternative#prependK().	cats/NonEmptyAlternative#prependK().	Unary	true	2
cats/Alternative#	cats/SemigroupK#combineAllOptionK().	cats/SemigroupK#combineAllOptionK().	Unary	true	1
cats/Alternative#	cats/SemigroupK#combineK().	cats/SemigroupK#combineK().	Unary	true	2
cats/Alternative#	cats/SemigroupK#combineKEval().	cats/SemigroupK#combineKEval().	Unary	true	2
cats/Alternative#	cats/SemigroupK#sum().	cats/SemigroupK#sum().	Unary	true	3
cats/Applicative#	cats/Applicative#compose().	cats/Applicative#compose().	Unary	true	1
cats/Applicative#	cats/Applicative#composeContravariantMonoidal().	cats/Applicative#composeContravariantMonoidal().	Unary	true	1
cats/Applicative#	cats/Applicative#map().	cats/Functor#map().	Unary	true	2
cats/Applicative#	cats/Applicative#pure().	cats/Applicative#pure().	Unary	false	1
cats/Applicative#	cats/Applicative#replicateA().	cats/Applicative#replicateA().	Unary	true	2
cats/Applicative#	cats/Applicative#replicateA_().	cats/Applicative#replicateA_().	Unary	true	2
cats/Applicative#	cats/Applicative#unit().	cats/InvariantMonoidal#unit().	Unary	true	0
cats/Applicative#	cats/Applicative#unlessA().	cats/Applicative#unlessA().	Unary	true	2
cats/Applicative#	cats/Applicative#whenA().	cats/Applicative#whenA().	Unary	true	2
cats/Applicative#	cats/Apply#*>().	cats/Apply#*>().	Unary	true	2
cats/Applicative#	cats/Apply#<*().	cats/Apply#<*().	Unary	true	2
cats/Applicative#	cats/Apply#<*>().	cats/Apply#<*>().	Unary	true	2
cats/Applicative#	cats/Apply#ap().	cats/Apply#ap().	Unary	true	2
cats/Applicative#	cats/Apply#ap2().	cats/Apply#ap2().	Unary	true	3
cats/Applicative#	cats/Apply#compose().	cats/Apply#compose().	Unary	true	1
cats/Applicative#	cats/Apply#followedBy().	cats/Apply#followedBy().	Unary	true	2
cats/Applicative#	cats/Apply#forEffect().	cats/Apply#forEffect().	Unary	true	2
cats/Applicative#	cats/Apply#ifA().	cats/Apply#ifA().	Unary	true	3
cats/Applicative#	cats/Apply#map2().	cats/Apply#map2().	Unary	true	3
cats/Applicative#	cats/Apply#map2Eval().	cats/Apply#map2Eval().	Unary	true	3
cats/Applicative#	cats/Apply#product().	cats/Semigroupal#product().	Unary	true	2
cats/Applicative#	cats/Apply#productL().	cats/Apply#productL().	Unary	true	2
cats/Applicative#	cats/Apply#productR().	cats/Apply#productR().	Unary	true	2
cats/Applicative#	cats/Functor#as().	cats/Functor#as().	Unary	true	2
cats/Applicative#	cats/Functor#compose().	cats/Functor#compose().	Unary	true	1
cats/Applicative#	cats/Functor#composeBifunctor().	cats/Functor#composeBifunctor().	Unary	true	1
cats/Applicative#	cats/Functor#composeContravariant().	cats/Invariant#composeContravariant().	Unary	true	1
cats/Applicative#	cats/Functor#fmap().	cats/Functor#fmap().	Unary	true	2
cats/Applicative#	cats/Functor#fproduct().	cats/Functor#fproduct().	Unary	true	2
cats/Applicative#	cats/Functor#fproductLeft().	cats/Functor#fproductLeft().	Unary	true	2
cats/Applicative#	cats/Functor#ifF().	cats/Functor#ifF().	Unary	true	3
cats/Applicative#	cats/Functor#imap().	cats/Invariant#imap().	Unary	true	3
cats/Applicative#	cats/Functor#lift().	cats/Functor#lift().	Unary	true	1
cats/Applicative#	cats/Functor#mapOrKeep().	cats/Functor#mapOrKeep().	Unary	true	2
cats/Applicative#	cats/Functor#tupleLeft().	cats/Functor#tupleLeft().	Unary	true	2
cats/Applicative#	cats/Functor#tupleRight().	cats/Functor#tupleRight().	Unary	true	2
cats/Applicative#	cats/Functor#unzip().	cats/Functor#unzip().	Unary	true	1
cats/Applicative#	cats/Functor#void().	cats/Functor#void().	Unary	true	1
cats/Applicative#	cats/Functor#widen().	cats/Functor#widen().	Unary	true	1
cats/Applicative#	cats/Invariant#compose().	cats/Invariant#compose().	Unary	true	1
cats/Applicative#	cats/Invariant#composeFunctor().	cats/Invariant#composeFunctor().	Unary	true	1
cats/Applicative#	cats/InvariantMonoidal#point().	cats/InvariantMonoidal#point().	Unary	true	1
cats/Applicative#	cats/InvariantSemigroupal#composeApply().	cats/InvariantSemigroupal#composeApply().	Unary	true	1
cats/ApplicativeError#	cats/Applicative#compose().	cats/Applicative#compose().	Unary	true	1
cats/ApplicativeError#	cats/Applicative#composeContravariantMonoidal().	cats/Applicative#composeContravariantMonoidal().	Unary	true	1
cats/ApplicativeError#	cats/Applicative#map().	cats/Functor#map().	Unary	true	2
cats/ApplicativeError#	cats/Applicative#pure().	cats/Applicative#pure().	Unary	true	1
cats/ApplicativeError#	cats/Applicative#replicateA().	cats/Applicative#replicateA().	Unary	true	2
cats/ApplicativeError#	cats/Applicative#replicateA_().	cats/Applicative#replicateA_().	Unary	true	2
cats/ApplicativeError#	cats/Applicative#unit().	cats/InvariantMonoidal#unit().	Unary	true	0
cats/ApplicativeError#	cats/Applicative#unlessA().	cats/Applicative#unlessA().	Unary	true	2
cats/ApplicativeError#	cats/Applicative#whenA().	cats/Applicative#whenA().	Unary	true	2
cats/ApplicativeError#	cats/ApplicativeError#adaptError().	cats/ApplicativeError#adaptError().	Unary	true	2
cats/ApplicativeError#	cats/ApplicativeError#attempt().	cats/ApplicativeError#attempt().	Unary	true	1
cats/ApplicativeError#	cats/ApplicativeError#attemptNarrow().	cats/ApplicativeError#attemptNarrow().	Unary	true	3
cats/ApplicativeError#	cats/ApplicativeError#attemptT().	cats/ApplicativeError#attemptT().	Unary	true	1
cats/ApplicativeError#	cats/ApplicativeError#catchNonFatal().	cats/ApplicativeError#catchNonFatal().	Unary	true	2
cats/ApplicativeError#	cats/ApplicativeError#catchNonFatalEval().	cats/ApplicativeError#catchNonFatalEval().	Unary	true	2
cats/ApplicativeError#	cats/ApplicativeError#catchOnly().	cats/ApplicativeError#catchOnly().	Unary	true	0
cats/ApplicativeError#	cats/ApplicativeError#fromEither().	cats/ApplicativeError#fromEither().	Unary	true	1
cats/ApplicativeError#	cats/ApplicativeError#fromOption().	cats/ApplicativeError#fromOption().	Unary	true	2
cats/ApplicativeError#	cats/ApplicativeError#fromTry().	cats/ApplicativeError#fromTry().	Unary	true	2
cats/ApplicativeError#	cats/ApplicativeError#fromValidated().	cats/ApplicativeError#fromValidated().	Unary	true	1
cats/ApplicativeError#	cats/ApplicativeError#handleError().	cats/ApplicativeError#handleError().	Unary	true	2
cats/ApplicativeError#	cats/ApplicativeError#handleErrorWith().	cats/ApplicativeError#handleErrorWith().	Unary	false	2
cats/ApplicativeError#	cats/ApplicativeError#onError().	cats/ApplicativeError#onError().	Unary	true	2
cats/ApplicativeError#	cats/ApplicativeError#raiseError().	cats/ApplicativeError#raiseError().	Unary	false	1
cats/ApplicativeError#	cats/ApplicativeError#raiseUnless().	cats/ApplicativeError#raiseUnless().	Unary	true	2
cats/ApplicativeError#	cats/ApplicativeError#raiseWhen().	cats/ApplicativeError#raiseWhen().	Unary	true	2
cats/ApplicativeError#	cats/ApplicativeError#recover().	cats/ApplicativeError#recover().	Unary	true	2
cats/ApplicativeError#	cats/ApplicativeError#recoverWith().	cats/ApplicativeError#recoverWith().	Unary	true	2
cats/ApplicativeError#	cats/ApplicativeError#redeem().	cats/ApplicativeError#redeem().	Unary	true	3
cats/ApplicativeError#	cats/ApplicativeError#voidError().	cats/ApplicativeError#voidError().	Unary	true	1
cats/ApplicativeError#	cats/Apply#*>().	cats/Apply#*>().	Unary	true	2
cats/ApplicativeError#	cats/Apply#<*().	cats/Apply#<*().	Unary	true	2
cats/ApplicativeError#	cats/Apply#<*>().	cats/Apply#<*>().	Unary	true	2
cats/ApplicativeError#	cats/Apply#ap().	cats/Apply#ap().	Unary	true	2
cats/ApplicativeError#	cats/Apply#ap2().	cats/Apply#ap2().	Unary	true	3
cats/ApplicativeError#	cats/Apply#compose().	cats/Apply#compose().	Unary	true	1
cats/ApplicativeError#	cats/Apply#followedBy().	cats/Apply#followedBy().	Unary	true	2
cats/ApplicativeError#	cats/Apply#forEffect().	cats/Apply#forEffect().	Unary	true	2
cats/ApplicativeError#	cats/Apply#ifA().	cats/Apply#ifA().	Unary	true	3
cats/ApplicativeError#	cats/Apply#map2().	cats/Apply#map2().	Unary	true	3
cats/ApplicativeError#	cats/Apply#map2Eval().	cats/Apply#map2Eval().	Unary	true	3
cats/ApplicativeError#	cats/Apply#product().	cats/Semigroupal#product().	Unary	true	2
cats/ApplicativeError#	cats/Apply#productL().	cats/Apply#productL().	Unary	true	2
cats/ApplicativeError#	cats/Apply#productR().	cats/Apply#productR().	Unary	true	2
cats/ApplicativeError#	cats/Functor#as().	cats/Functor#as().	Unary	true	2
cats/ApplicativeError#	cats/Functor#compose().	cats/Functor#compose().	Unary	true	1
cats/ApplicativeError#	cats/Functor#composeBifunctor().	cats/Functor#composeBifunctor().	Unary	true	1
cats/ApplicativeError#	cats/Functor#composeContravariant().	cats/Invariant#composeContravariant().	Unary	true	1
cats/ApplicativeError#	cats/Functor#fmap().	cats/Functor#fmap().	Unary	true	2
cats/ApplicativeError#	cats/Functor#fproduct().	cats/Functor#fproduct().	Unary	true	2
cats/ApplicativeError#	cats/Functor#fproductLeft().	cats/Functor#fproductLeft().	Unary	true	2
cats/ApplicativeError#	cats/Functor#ifF().	cats/Functor#ifF().	Unary	true	3
cats/ApplicativeError#	cats/Functor#imap().	cats/Invariant#imap().	Unary	true	3
cats/ApplicativeError#	cats/Functor#lift().	cats/Functor#lift().	Unary	true	1
cats/ApplicativeError#	cats/Functor#mapOrKeep().	cats/Functor#mapOrKeep().	Unary	true	2
cats/ApplicativeError#	cats/Functor#tupleLeft().	cats/Functor#tupleLeft().	Unary	true	2
cats/ApplicativeError#	cats/Functor#tupleRight().	cats/Functor#tupleRight().	Unary	true	2
cats/ApplicativeError#	cats/Functor#unzip().	cats/Functor#unzip().	Unary	true	1
cats/ApplicativeError#	cats/Functor#void().	cats/Functor#void().	Unary	true	1
cats/ApplicativeError#	cats/Functor#widen().	cats/Functor#widen().	Unary	true	1
cats/ApplicativeError#	cats/Invariant#compose().	cats/Invariant#compose().	Unary	true	1
cats/ApplicativeError#	cats/Invariant#composeFunctor().	cats/Invariant#composeFunctor().	Unary	true	1
cats/ApplicativeError#	cats/InvariantMonoidal#point().	cats/InvariantMonoidal#point().	Unary	true	1
cats/ApplicativeError#	cats/InvariantSemigroupal#composeApply().	cats/InvariantSemigroupal#composeApply().	Unary	true	1
cats/Apply#	cats/Apply#*>().	cats/Apply#*>().	Unary	true	2
cats/Apply#	cats/Apply#<*().	cats/Apply#<*().	Unary	true	2
cats/Apply#	cats/Apply#<*>().	cats/Apply#<*>().	Unary	true	2
cats/Apply#	cats/Apply#ap().	cats/Apply#ap().	Unary	false	2
cats/Apply#	cats/Apply#ap2().	cats/Apply#ap2().	Unary	true	3
cats/Apply#	cats/Apply#compose().	cats/Apply#compose().	Unary	true	1
cats/Apply#	cats/Apply#followedBy().	cats/Apply#followedBy().	Unary	true	2
cats/Apply#	cats/Apply#forEffect().	cats/Apply#forEffect().	Unary	true	2
cats/Apply#	cats/Apply#ifA().	cats/Apply#ifA().	Unary	true	3
cats/Apply#	cats/Apply#map2().	cats/Apply#map2().	Unary	true	3
cats/Apply#	cats/Apply#map2Eval().	cats/Apply#map2Eval().	Unary	true	3
cats/Apply#	cats/Apply#product().	cats/Semigroupal#product().	Unary	true	2
cats/Apply#	cats/Apply#productL().	cats/Apply#productL().	Unary	true	2
cats/Apply#	cats/Apply#productR().	cats/Apply#productR().	Unary	true	2
cats/Apply#	cats/Functor#as().	cats/Functor#as().	Unary	true	2
cats/Apply#	cats/Functor#compose().	cats/Functor#compose().	Unary	true	1
cats/Apply#	cats/Functor#composeBifunctor().	cats/Functor#composeBifunctor().	Unary	true	1
cats/Apply#	cats/Functor#composeContravariant().	cats/Invariant#composeContravariant().	Unary	true	1
cats/Apply#	cats/Functor#fmap().	cats/Functor#fmap().	Unary	true	2
cats/Apply#	cats/Functor#fproduct().	cats/Functor#fproduct().	Unary	true	2
cats/Apply#	cats/Functor#fproductLeft().	cats/Functor#fproductLeft().	Unary	true	2
cats/Apply#	cats/Functor#ifF().	cats/Functor#ifF().	Unary	true	3
cats/Apply#	cats/Functor#imap().	cats/Invariant#imap().	Unary	true	3
cats/Apply#	cats/Functor#lift().	cats/Functor#lift().	Unary	true	1
cats/Apply#	cats/Functor#map().	cats/Functor#map().	Unary	true	2
cats/Apply#	cats/Functor#mapOrKeep().	cats/Functor#mapOrKeep().	Unary	true	2
cats/Apply#	cats/Functor#tupleLeft().	cats/Functor#tupleLeft().	Unary	true	2
cats/Apply#	cats/Functor#tupleRight().	cats/Functor#tupleRight().	Unary	true	2
cats/Apply#	cats/Functor#unzip().	cats/Functor#unzip().	Unary	true	1
cats/Apply#	cats/Functor#void().	cats/Functor#void().	Unary	true	1
cats/Apply#	cats/Functor#widen().	cats/Functor#widen().	Unary	true	1
cats/Apply#	cats/Invariant#compose().	cats/Invariant#compose().	Unary	true	1
cats/Apply#	cats/Invariant#composeFunctor().	cats/Invariant#composeFunctor().	Unary	true	1
cats/Apply#	cats/InvariantSemigroupal#composeApply().	cats/InvariantSemigroupal#composeApply().	Unary	true	1
cats/Bifoldable#	cats/Bifoldable#bifold().	cats/Bifoldable#bifold().	Binary	true	3
cats/Bifoldable#	cats/Bifoldable#bifoldLeft().	cats/Bifoldable#bifoldLeft().	Binary	false	4
cats/Bifoldable#	cats/Bifoldable#bifoldMap().	cats/Bifoldable#bifoldMap().	Binary	true	4
cats/Bifoldable#	cats/Bifoldable#bifoldRight().	cats/Bifoldable#bifoldRight().	Binary	false	4
cats/Bifoldable#	cats/Bifoldable#compose().	cats/Bifoldable#compose().	Binary	true	1
cats/Bifunctor#	cats/Bifunctor#bimap().	cats/Bifunctor#bimap().	Binary	false	3
cats/Bifunctor#	cats/Bifunctor#compose().	cats/Bifunctor#compose().	Binary	true	1
cats/Bifunctor#	cats/Bifunctor#leftFunctor().	cats/Bifunctor#leftFunctor().	Binary	true	0
cats/Bifunctor#	cats/Bifunctor#leftLiftTo().	cats/Bifunctor#leftLiftTo().	Binary	true	2
cats/Bifunctor#	cats/Bifunctor#leftMap().	cats/Bifunctor#leftMap().	Binary	true	2
cats/Bifunctor#	cats/Bifunctor#leftWiden().	cats/Bifunctor#leftWiden().	Binary	true	1
cats/Bifunctor#	cats/Bifunctor#rightFunctor().	cats/Bifunctor#rightFunctor().	Binary	true	0
cats/Bimonad#	cats/Applicative#compose().	cats/Applicative#compose().	Unary	true	1
cats/Bimonad#	cats/Applicative#composeContravariantMonoidal().	cats/Applicative#composeContravariantMonoidal().	Unary	true	1
cats/Bimonad#	cats/Applicative#pure().	cats/Applicative#pure().	Unary	true	1
cats/Bimonad#	cats/Applicative#replicateA().	cats/Applicative#replicateA().	Unary	true	2
cats/Bimonad#	cats/Applicative#replicateA_().	cats/Applicative#replicateA_().	Unary	true	2
cats/Bimonad#	cats/Applicative#unit().	cats/InvariantMonoidal#unit().	Unary	true	0
cats/Bimonad#	cats/Applicative#unlessA().	cats/Applicative#unlessA().	Unary	true	2
cats/Bimonad#	cats/Applicative#whenA().	cats/Applicative#whenA().	Unary	true	2
cats/Bimonad#	cats/Apply#*>().	cats/Apply#*>().	Unary	true	2
cats/Bimonad#	cats/Apply#<*().	cats/Apply#<*().	Unary	true	2
cats/Bimonad#	cats/Apply#<*>().	cats/Apply#<*>().	Unary	true	2
cats/Bimonad#	cats/Apply#compose().	cats/Apply#compose().	Unary	true	1
cats/Bimonad#	cats/Apply#followedBy().	cats/Apply#followedBy().	Unary	true	2
cats/Bimonad#	cats/Apply#forEffect().	cats/Apply#forEffect().	Unary	true	2
cats/Bimonad#	cats/Apply#ifA().	cats/Apply#ifA().	Unary	true	3
cats/Bimonad#	cats/CoflatMap#coflatMap().	cats/CoflatMap#coflatMap().	Unary	true	2
cats/Bimonad#	cats/CoflatMap#coflatten().	cats/CoflatMap#coflatten().	Unary	true	1
cats/Bimonad#	cats/Comonad#extract().	cats/Comonad#extract().	Unary	true	1
cats/Bimonad#	cats/FlatMap#ap().	cats/Apply#ap().	Unary	true	2
cats/Bimonad#	cats/FlatMap#ap2().	cats/Apply#ap2().	Unary	true	3
cats/Bimonad#	cats/FlatMap#flatMap().	cats/FlatMap#flatMap().	Unary	true	2
cats/Bimonad#	cats/FlatMap#flatTap().	cats/FlatMap#flatTap().	Unary	true	2
cats/Bimonad#	cats/FlatMap#flatten().	cats/FlatMap#flatten().	Unary	true	1
cats/Bimonad#	cats/FlatMap#followedByEval().	cats/FlatMap#followedByEval().	Unary	true	2
cats/Bimonad#	cats/FlatMap#forEffectEval().	cats/FlatMap#forEffectEval().	Unary	true	2
cats/Bimonad#	cats/FlatMap#foreverM().	cats/FlatMap#foreverM().	Unary	true	1
cats/Bimonad#	cats/FlatMap#ifM().	cats/FlatMap#ifM().	Unary	true	3
cats/Bimonad#	cats/FlatMap#iterateForeverM().	cats/FlatMap#iterateForeverM().	Unary	true	2
cats/Bimonad#	cats/FlatMap#map2().	cats/Apply#map2().	Unary	true	3
cats/Bimonad#	cats/FlatMap#map2Eval().	cats/Apply#map2Eval().	Unary	true	3
cats/Bimonad#	cats/FlatMap#mproduct().	cats/FlatMap#mproduct().	Unary	true	2
cats/Bimonad#	cats/FlatMap#product().	cats/Semigroupal#product().	Unary	true	2
cats/Bimonad#	cats/FlatMap#productL().	cats/Apply#productL().	Unary	true	2
cats/Bimonad#	cats/FlatMap#productLEval().	cats/FlatMap#productLEval().	Unary	true	2
cats/Bimonad#	cats/FlatMap#productR().	cats/Apply#productR().	Unary	true	2
cats/Bimonad#	cats/FlatMap#productREval().	cats/FlatMap#productREval().	Unary	true	2
cats/Bimonad#	cats/FlatMap#tailRecM().	cats/FlatMap#tailRecM().	Unary	true	2
cats/Bimonad#	cats/FlatMap#untilDefinedM().	cats/FlatMap#untilDefinedM().	Unary	true	1
cats/Bimonad#	cats/Functor#as().	cats/Functor#as().	Unary	true	2
cats/Bimonad#	cats/Functor#compose().	cats/Functor#compose().	Unary	true	1
cats/Bimonad#	cats/Functor#composeBifunctor().	cats/Functor#composeBifunctor().	Unary	true	1
cats/Bimonad#	cats/Functor#composeContravariant().	cats/Invariant#composeContravariant().	Unary	true	1
cats/Bimonad#	cats/Functor#fmap().	cats/Functor#fmap().	Unary	true	2
cats/Bimonad#	cats/Functor#fproduct().	cats/Functor#fproduct().	Unary	true	2
cats/Bimonad#	cats/Functor#fproductLeft().	cats/Functor#fproductLeft().	Unary	true	2
cats/Bimonad#	cats/Functor#ifF().	cats/Functor#ifF().	Unary	true	3
cats/Bimonad#	cats/Functor#imap().	cats/Invariant#imap().	Unary	true	3
cats/Bimonad#	cats/Functor#lift().	cats/Functor#lift().	Unary	true	1
cats/Bimonad#	cats/Functor#mapOrKeep().	cats/Functor#mapOrKeep().	Unary	true	2
cats/Bimonad#	cats/Functor#tupleLeft().	cats/Functor#tupleLeft().	Unary	true	2
cats/Bimonad#	cats/Functor#tupleRight().	cats/Functor#tupleRight().	Unary	true	2
cats/Bimonad#	cats/Functor#unzip().	cats/Functor#unzip().	Unary	true	1
cats/Bimonad#	cats/Functor#void().	cats/Functor#void().	Unary	true	1
cats/Bimonad#	cats/Functor#widen().	cats/Functor#widen().	Unary	true	1
cats/Bimonad#	cats/Invariant#compose().	cats/Invariant#compose().	Unary	true	1
cats/Bimonad#	cats/Invariant#composeFunctor().	cats/Invariant#composeFunctor().	Unary	true	1
cats/Bimonad#	cats/InvariantMonoidal#point().	cats/InvariantMonoidal#point().	Unary	true	1
cats/Bimonad#	cats/InvariantSemigroupal#composeApply().	cats/InvariantSemigroupal#composeApply().	Unary	true	1
cats/Bimonad#	cats/Monad#flatMapOrKeep().	cats/Monad#flatMapOrKeep().	Unary	true	2
cats/Bimonad#	cats/Monad#ifElseM().	cats/Monad#ifElseM().	Unary	true	2
cats/Bimonad#	cats/Monad#iterateUntil().	cats/Monad#iterateUntil().	Unary	true	2
cats/Bimonad#	cats/Monad#iterateUntilM().	cats/Monad#iterateUntilM().	Unary	true	3
cats/Bimonad#	cats/Monad#iterateWhile().	cats/Monad#iterateWhile().	Unary	true	2
cats/Bimonad#	cats/Monad#iterateWhileM().	cats/Monad#iterateWhileM().	Unary	true	3
cats/Bimonad#	cats/Monad#map().	cats/Functor#map().	Unary	true	2
cats/Bimonad#	cats/Monad#untilM().	cats/Monad#untilM().	Unary	true	3
cats/Bimonad#	cats/Monad#untilM_().	cats/Monad#untilM_().	Unary	true	2
cats/Bimonad#	cats/Monad#whileM().	cats/Monad#whileM().	Unary	true	3
cats/Bimonad#	cats/Monad#whileM_().	cats/Monad#whileM_().	Unary	true	2
cats/Bitraverse#	cats/Bifoldable#bifold().	cats/Bifoldable#bifold().	Binary	true	3
cats/Bitraverse#	cats/Bifoldable#bifoldLeft().	cats/Bifoldable#bifoldLeft().	Binary	true	4
cats/Bitraverse#	cats/Bifoldable#bifoldMap().	cats/Bifoldable#bifoldMap().	Binary	true	4
cats/Bitraverse#	cats/Bifoldable#bifoldRight().	cats/Bifoldable#bifoldRight().	Binary	true	4
cats/Bitraverse#	cats/Bifoldable#compose().	cats/Bifoldable#compose().	Binary	true	1
cats/Bitraverse#	cats/Bifunctor#compose().	cats/Bifunctor#compose().	Binary	true	1
cats/Bitraverse#	cats/Bifunctor#leftFunctor().	cats/Bifunctor#leftFunctor().	Binary	true	0
cats/Bitraverse#	cats/Bifunctor#leftLiftTo().	cats/Bifunctor#leftLiftTo().	Binary	true	2
cats/Bitraverse#	cats/Bifunctor#leftMap().	cats/Bifunctor#leftMap().	Binary	true	2
cats/Bitraverse#	cats/Bifunctor#leftWiden().	cats/Bifunctor#leftWiden().	Binary	true	1
cats/Bitraverse#	cats/Bifunctor#rightFunctor().	cats/Bifunctor#rightFunctor().	Binary	true	0
cats/Bitraverse#	cats/Bitraverse#bimap().	cats/Bifunctor#bimap().	Binary	true	3
cats/Bitraverse#	cats/Bitraverse#bisequence().	cats/Bitraverse#bisequence().	Binary	true	2
